date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
2020-03-16,100.0,96.0,97.0,79.0,50.0,66.0,100.0,91.0,0.0,0.0,14.0,53.0,100.0,100.0,100.0
2020-03-17,50.0,82.0,94.0,85.0,71.0,86.0,96.0,76.0,0.0,0.0,24.0,46.0,46.0,64.0,97.0
2020-03-18,38.0,87.0,94.0,70.0,79.0,37.0,63.0,72.0,5.0,57.0,33.0,46.0,38.0,59.0,79.0
2020-03-19,38.0,75.0,90.0,58.0,50.0,58.0,64.0,76.0,0.0,53.0,19.0,69.0,36.0,50.0,64.0
2020-03-20,35.0,71.0,95.0,55.0,51.0,64.0,66.0,92.0,5.0,42.0,26.0,38.0,39.0,52.0,67.0
2020-03-21,33.0,82.0,100.0,81.0,100.0,48.0,44.0,88.0,4.0,0.0,31.0,66.0,41.0,33.0,36.0
2020-03-22,33.0,95.0,82.0,90.0,72.0,94.0,72.0,47.0,4.0,70.0,48.0,75.0,39.0,44.0,41.0
2020-03-23,35.0,100.0,69.0,75.0,52.0,99.0,38.0,88.0,5.0,77.0,52.0,67.0,37.0,36.0,54.0
2020-03-24,27.0,89.0,79.0,84.0,57.0,91.0,59.0,74.0,6.0,89.0,63.0,43.0,35.0,48.0,51.0
2020-03-25,29.0,84.0,76.0,76.0,46.0,74.0,77.0,87.0,11.0,55.0,60.0,62.0,35.0,44.0,60.0
2020-03-26,27.0,94.0,82.0,81.0,58.0,80.0,83.0,100.0,8.0,69.0,64.0,43.0,36.0,23.0,50.0
2020-03-27,26.0,72.0,78.0,81.0,50.0,85.0,63.0,74.0,12.0,100.0,71.0,41.0,32.0,39.0,55.0
2020-03-28,27.0,77.0,65.0,91.0,66.0,95.0,69.0,86.0,11.0,71.0,78.0,69.0,23.0,26.0,23.0
2020-03-29,26.0,69.0,68.0,73.0,0.0,88.0,57.0,46.0,12.0,58.0,68.0,69.0,24.0,26.0,30.0
2020-03-30,22.0,52.0,63.0,86.0,46.0,98.0,51.0,44.0,17.0,82.0,73.0,46.0,28.0,31.0,38.0
2020-03-31,16.0,49.0,61.0,78.0,0.0,70.0,54.0,44.0,23.0,58.0,82.0,56.0,28.0,26.0,52.0
2020-04-01,16.0,46.0,52.0,68.0,69.0,77.0,53.0,49.0,26.0,51.0,80.0,87.0,28.0,24.0,48.0
2020-04-02,16.0,50.0,58.0,100.0,46.0,100.0,43.0,83.0,33.0,89.0,99.0,100.0,27.0,25.0,39.0
2020-04-03,14.0,40.0,51.0,78.0,50.0,73.0,32.0,30.0,37.0,0.0,95.0,87.0,26.0,19.0,40.0
2020-04-04,17.0,45.0,57.0,89.0,0.0,72.0,37.0,46.0,39.0,88.0,100.0,73.0,27.0,22.0,24.0
2020-04-05,20.0,35.0,50.0,63.0,0.0,53.0,47.0,0.0,43.0,69.0,88.0,81.0,30.0,19.0,25.0
2020-04-06,18.0,38.0,48.0,85.0,65.0,73.0,32.0,38.0,100.0,67.0,90.0,98.0,44.0,22.0,39.0
2020-04-07,15.0,41.0,45.0,77.0,0.0,86.0,31.0,0.0,98.0,97.0,69.0,68.0,31.0,24.0,43.0
2020-04-08,13.0,36.0,40.0,69.0,0.0,64.0,49.0,48.0,46.0,57.0,71.0,65.0,20.0,20.0,46.0
2020-04-09,13.0,40.0,46.0,81.0,0.0,66.0,0.0,56.0,29.0,63.0,67.0,73.0,15.0,17.0,26.0
2020-04-10,21.0,44.0,45.0,91.0,0.0,70.0,0.0,0.0,28.0,51.0,55.0,77.0,14.0,0.0,20.0
2020-04-11,16.0,35.0,55.0,88.0,0.0,74.0,56.0,54.0,29.0,72.0,42.0,69.0,16.0,17.0,16.0
2020-04-12,12.0,31.0,52.0,83.0,52.0,70.0,73.0,42.0,41.0,0.0,55.0,53.0,16.0,18.0,16.0
2020-04-13,15.0,39.0,53.0,67.0,0.0,99.0,0.0,57.0,54.0,72.0,49.0,58.0,21.0,25.0,52.0
2020-04-15,13.43041879939055,37.0,52.0,83.0,0.0,57.0,51.112628161085894,38.0,63.0,81.71124659379169,62.987586281661336,97.0,19.84611543476048,30.17736778252035,35.86798643549219
2020-04-16,18.462634173272107,33.0,43.0,71.0,55.32970313906779,83.0,41.93263562027243,0.0,65.0,100.0,55.12498983686653,59.60694384180214,42.653079225611336,33.88563573579516,46.89210184323182
2020-04-17,28.788125899544607,32.0,51.0,85.0,0.0,77.0,45.13154553585745,0.0,57.0,72.0,60.15262026388065,75.14013127736737,45.0,52.68555484332217,50.357294438438714
2020-04-18,29.728738510539294,35.0,41.51179448935242,69.0,62.0,92.0,42.0,31.0,57.0,53.586115430023774,64.75716970011995,52.0,43.0,54.4003924438595,45.0
2020-04-19,37.0,29.0,45.52435206280463,85.0,90.0,75.0,41.93960764185723,0.0,74.0,0.0,52.0,47.547022742820346,46.0,0.0,29.675538121324493
2020-04-20,35.0,38.0,48.07597026845148,70.0,0.0,66.0,44.0,0.0,87.0,51.13834677014616,56.0,48.59969807354552,54.0,50.0,69.0
2020-04-21,33.49187892500686,31.0,44.0,81.0,0.0,64.0,40.0,0.0,92.0,100.0,60.683048668146114,63.84528793901272,58.0,65.0,75.0
2020-04-22,28.25336847508743,25.38776186851199,43.0,76.0,68.86833399451864,84.0,50.0,36.06958520655227,91.56684690761858,61.6931100235951,55.405542303301075,82.0,51.0,55.0,65.0
2020-04-23,35.0,25.0,48.0,77.0,47.557714658330966,85.18682267670223,53.0,0.0,100.85399215886991,41.0,64.0,50.0,69.0,50.03877509151193,61.0
2020-04-24,37.38848606605463,31.0,45.0,76.0,0.0,100.38255440663696,57.0,0.0,100.0,36.0,59.0,36.0,94.0,46.0625168799317,61.95719335157811
2020-04-25,38.161280644361945,25.373557401657763,51.18727574136141,87.0,0.0,100.0,0.0,0.0,35.0,44.0,51.0,57.0,41.0,49.0,53.0
2020-04-26,35.88932506770926,33.0,49.72170740660087,78.0,65.0,86.6781972104525,0.0,0.0,29.0,38.0,46.0,0.0,41.0,0.0,46.54634743304095
2020-04-27,29.806066389699808,31.287355270013343,44.0,79.0,0.0,100.0,0.0,38.90861989725831,41.0,48.0,53.0,69.0,45.0,78.0,76.0
2020-04-28,42.2298391935156,29.22596138274182,55.55535534166157,86.0,0.0,61.0,65.0,71.0,50.0,39.0,55.0,66.0,55.0,60.0,81.0
2020-04-29,59.703848413789245,48.756347169490496,54.0,77.0,0.0,61.0,84.0,46.59084504666633,43.0,57.0,66.0,76.0,44.0,66.5597359666728,88.0
2020-04-30,54.0,39.84249082809641,59.2440313527414,72.229496718379,69.69070693157518,64.0,46.0,34.0,59.0,64.0,53.0,54.0,43.0,100.0,67.737125577457
2020-05-01,60.0,51.72041929378734,65.86241755214556,83.71756637616834,100.0,85.0,42.11786796875853,45.850893087306424,46.0,56.0,50.0,49.0,38.0,55.0,61.18277980833684
2020-05-02,44.0,44.03836726890747,71.69676085395348,82.78730354336521,0.0,94.0,41.847076240599534,0.0,39.0,52.0,45.0,48.0,31.0,74.0,51.02011788789912
2020-05-03,41.40155875893103,64.92996644191143,60.37974155671888,75.0,0.0,60.0,79.0,0.0,35.0,53.0,29.0,72.0,32.0,58.0,52.50405967121272
2020-05-04,49.63892815750444,49.17324882887732,64.37094293863964,65.0,0.0,55.0,0.0,46.860744840701344,43.18083655487867,55.0,39.40218553791835,43.0,37.0,62.0,68.0
2020-05-05,34.4320310264756,57.344895949531384,58.60149431792791,64.0,0.0,69.0,0.0,38.568178860465835,40.0,67.0,49.0,82.0,28.0,56.0,89.0
2020-05-06,31.096577019857552,45.0,68.0,68.0,0.0,100.0,0.0,69.0,33.0,74.0,29.262001931668483,73.0,28.18194647406399,84.0,54.0
2020-05-07,30.0,46.0,50.0,69.15256249536084,0.0,74.0,0.0,50.0,89.0,77.0,56.22849876392337,40.0,45.0,88.89796396067834,64.0
2020-05-08,41.0,44.0,61.0,75.0,0.0,83.48153630096033,0.0,51.0,79.0,46.0,57.08850347572671,53.0,37.0,100.0,60.0
2020-05-09,22.846760360694983,33.0,51.0,87.29096714018637,0.0,100.0,0.0,53.29868720378636,84.0,50.0,62.0,45.0,32.0,61.0,80.80055485473105
2020-05-10,28.269238903730635,33.27395650958758,54.0,57.32123068366212,0.0,88.0,0.0,0.0,68.93429757208803,0.0,39.0,36.0,29.66594884766112,59.0,53.31373603270432
2020-05-11,53.89624347015671,39.0,57.23988963289271,80.07068201468431,0.0,85.38047255515946,46.0,0.0,99.94466996778232,57.0,50.0,61.0,40.99002198853353,68.0,73.0
2020-05-12,49.0,44.0,56.0,67.62661955614402,0.0,100.0,67.41683966540286,0.0,100.0,38.0,40.0,68.0,100.0,70.0,72.0
2020-05-13,49.98264751859853,41.38461833384068,65.5424734358088,76.0,0.0,43.0,0.0,0.0,50.0,45.0,44.0,68.0,35.0,70.0,75.00081686973921
2020-05-14,60.0,37.0,57.63473322609353,63.79136797712331,57.83118921308576,44.0,52.0,0.0,29.754887420299973,59.0,44.160426300845465,79.0,25.0,94.0,81.0
2020-05-15,67.80455905074685,55.0,64.22615728973268,70.0,0.0,38.0,0.0,0.0,24.0,63.0,38.0,59.748038679043695,27.0,77.0,87.0
2020-05-16,100.4227328326423,49.152581272145994,57.0,90.0,0.0,46.0,64.0,0.0,23.0,80.4380407148405,39.0,51.0,26.0,88.0,80.0
2020-05-17,100.0,47.149558493383665,73.80671048773334,82.0,0.0,56.0,0.0,0.0,16.0,85.0,38.0,83.39760844871569,20.0,92.41454923192232,59.73285500465206
2020-05-18,93.0,58.318270315802934,68.77493837551431,93.0,0.0,54.0,0.0,97.0,16.0,98.17057184376176,38.124251037565806,100.0,19.0,100.0,100.0
2020-05-19,81.0,46.98546433034268,74.68997251668557,51.0,0.0,69.0,57.0,80.0,12.0,100.0,36.0,87.0,15.0,77.0,94.0
2020-05-20,69.0,48.57147348608488,82.75064836125749,80.0,0.0,62.0,0.0,0.0,10.0,79.18641109241419,38.0,74.0,16.0,94.0,85.0
2020-05-21,62.0,66.35591475332717,77.0,64.0,0.0,76.0,51.0,0.0,14.0,100.0,41.985032768739515,92.0,20.0,61.0,73.0
2020-05-22,63.0,74.0,85.23037535058992,78.0,0.0,81.0,0.0,0.0,10.0,84.0,26.593616309743755,64.0,15.0,58.0,97.0
2020-05-23,66.0,81.0,100.0,76.0,0.0,48.0,0.0,86.41932680874417,8.0,63.0,31.0,73.0,14.0,64.0,80.0
2020-05-24,54.0,69.6528252028863,91.0,71.0,87.0,62.0,0.0,0.0,7.0,57.0,33.0,84.32472444094076,14.0,39.0,58.0
2020-05-25,63.0,67.0,73.0,86.92154309438287,0.0,58.0,47.76932235144015,0.0,10.0,65.0,32.0,99.71130362341076,15.938417750831544,44.0,77.96250941103038
2020-05-26,44.0,73.0,75.0,95.0,0.0,56.0,71.0,0.0,11.0,59.0,37.0,100.0,18.08329450251229,64.0,68.33814575607964
