date,Quarantine,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-08-23,52,0.1818181818181818,9.454545454545453,4.727272727272727
2020-08-24,59,0.1818181818181818,10.727272727272727,5.363636363636363
2020-08-25,53,0.1818181818181818,9.636363636363635,4.8181818181818175
2020-08-26,50,0.1818181818181818,9.09090909090909,4.545454545454545
2020-08-27,50,0.1818181818181818,9.09090909090909,4.545454545454545
2020-08-28,62,0.1818181818181818,11.272727272727272,5.636363636363636
2020-08-29,59,0.1818181818181818,10.727272727272727,5.363636363636363
2020-08-30,58,0.1862527716186252,10.80266075388026,5.40133037694013
2020-08-31,92,0.1862527716186252,17.135254988913516,8.567627494456758
2020-09-01,71,0.1862527716186252,13.223946784922388,6.611973392461194
2020-09-02,62,0.1862527716186252,11.547671840354761,5.773835920177381
2020-09-03,58,0.1862527716186252,10.80266075388026,5.40133037694013
2020-09-04,53,0.1862527716186252,9.871396895787136,4.935698447893568
2020-09-05,57,0.1862527716186252,10.616407982261636,5.308203991130818
2020-09-06,52,0.1897590361445783,9.867469879518072,4.933734939759036
2020-09-07,50,0.1897590361445783,9.487951807228916,4.743975903614458
2020-09-08,51,0.1897590361445783,9.677710843373495,4.838855421686747
2020-09-09,48,0.1897590361445783,9.108433734939759,4.554216867469879
2020-09-10,44,0.1897590361445783,8.349397590361447,4.174698795180723
2020-09-11,41,0.1897590361445783,7.780120481927711,3.890060240963856
2020-09-12,46,0.1897590361445783,8.728915662650602,4.364457831325301
2020-09-13,41,0.1675531914893617,6.86968085106383,3.4348404255319145
2020-09-14,44,0.1675531914893617,7.372340425531915,3.6861702127659575
2020-09-15,51,0.1675531914893617,8.545212765957448,4.272606382978724
2020-09-16,43,0.1675531914893617,7.204787234042554,3.602393617021277
2020-09-17,53,0.1675531914893617,8.88031914893617,4.440159574468085
2020-09-18,76,0.1675531914893617,12.73404255319149,6.367021276595746
2020-09-19,68,0.1675531914893617,11.393617021276595,5.696808510638298
2020-09-20,70,0.1214750542299349,8.503253796095443,4.251626898047721
2020-09-21,65,0.1214750542299349,7.895878524945768,3.947939262472884
2020-09-22,72,0.1214750542299349,8.746203904555314,4.373101952277657
2020-09-23,60,0.1214750542299349,7.288503253796094,3.644251626898047
2020-09-24,65,0.1214750542299349,7.895878524945768,3.947939262472884
2020-09-25,69,0.1214750542299349,8.381778741865508,4.190889370932754
2020-09-26,60,0.1214750542299349,7.288503253796094,3.644251626898047
2020-09-27,68,0.1223776223776223,8.321678321678316,4.160839160839158
2020-09-28,100,0.1223776223776223,12.23776223776223,6.118881118881115
2020-09-29,94,0.1223776223776223,11.503496503496496,5.751748251748248
2020-09-30,83,0.1223776223776223,10.157342657342651,5.078671328671326
2020-10-01,79,0.1223776223776223,9.667832167832161,4.833916083916081
2020-10-02,76,0.1223776223776223,9.300699300699295,4.650349650349647
2020-10-03,72,0.1223776223776223,8.811188811188806,4.405594405594403
2020-10-04,71,0.1310861423220973,9.307116104868909,4.653558052434454
2020-10-05,82,0.1310861423220973,10.74906367041198,5.37453183520599
2020-10-06,80,0.1310861423220973,10.486891385767784,5.243445692883892
2020-10-07,89,0.1310861423220973,11.66666666666666,5.83333333333333
2020-10-08,75,0.1310861423220973,9.831460674157299,4.915730337078649
2020-10-09,66,0.1310861423220973,8.651685393258422,4.325842696629211
2020-10-10,71,0.1310861423220973,9.307116104868909,4.653558052434454
2020-10-11,60,0.1285714285714285,7.71428571428571,3.857142857142855
2020-10-12,62,0.1285714285714285,7.971428571428567,3.9857142857142835
2020-10-13,73,0.1285714285714285,9.38571428571428,4.69285714285714
2020-10-14,73,0.1285714285714285,9.38571428571428,4.69285714285714
2020-10-15,77,0.1285714285714285,9.899999999999995,4.9499999999999975
2020-10-16,77,0.1285714285714285,9.899999999999995,4.9499999999999975
2020-10-17,68,0.1285714285714285,8.742857142857138,4.371428571428569
2020-10-18,71,0.160655737704918,11.406557377049179,5.703278688524589
2020-10-19,86,0.160655737704918,13.816393442622948,6.908196721311474
2020-10-20,94,0.160655737704918,15.101639344262292,7.550819672131145
2020-10-21,88,0.160655737704918,14.137704918032785,7.068852459016392
2020-10-22,83,0.160655737704918,13.334426229508194,6.667213114754097
2020-10-23,88,0.160655737704918,14.137704918032785,7.068852459016392
2020-10-24,100,0.160655737704918,16.0655737704918,8.0327868852459
2020-10-25,83,0.1679999999999999,13.943999999999992,6.971999999999996
2020-10-26,85,0.1679999999999999,14.279999999999992,7.139999999999996
2020-10-27,85,0.1679999999999999,14.279999999999992,7.139999999999996
2020-10-28,71,0.1679999999999999,11.927999999999994,5.963999999999997
2020-10-29,63,0.1679999999999999,10.583999999999994,5.291999999999997
2020-10-30,61,0.1679999999999999,10.247999999999994,5.123999999999997
2020-10-31,52,0.1679999999999999,8.735999999999995,4.367999999999998
2020-11-01,47,0.1586402266288951,7.456090651558069,3.728045325779035
2020-11-02,53,0.1586402266288951,8.40793201133144,4.20396600566572
2020-11-03,55,0.1586402266288951,8.72521246458923,4.362606232294615
2020-11-04,49,0.1586402266288951,7.77337110481586,3.88668555240793
2020-11-05,51,0.1586402266288951,8.09065155807365,4.045325779036825
2020-11-06,50,0.1586402266288951,7.932011331444755,3.9660056657223777
2020-11-07,48,0.1586402266288951,7.614730878186965,3.8073654390934824
2020-11-08,40,0.160919540229885,6.4367816091954,3.2183908045977
2020-11-09,47,0.160919540229885,7.563218390804595,3.7816091954022975
2020-11-10,47,0.160919540229885,7.563218390804595,3.7816091954022975
2020-11-11,36,0.160919540229885,5.79310344827586,2.89655172413793
2020-11-12,34,0.160919540229885,5.47126436781609,2.735632183908045
2020-11-13,25,0.160919540229885,4.022988505747125,2.0114942528735624
2020-11-14,32,0.160919540229885,5.14942528735632,2.57471264367816
2020-11-15,44,0.1289473684210526,5.673684210526314,2.836842105263157
2020-11-16,52,0.1289473684210526,6.705263157894734,3.3526315789473666
2020-11-17,44,0.1289473684210526,5.673684210526314,2.836842105263157
2020-11-18,45,0.1289473684210526,5.802631578947366,2.901315789473683
2020-11-19,64,0.1289473684210526,8.252631578947366,4.126315789473683
2020-11-20,71,0.1289473684210526,9.155263157894733,4.577631578947367
2020-11-21,60,0.1289473684210526,7.736842105263156,3.868421052631578
2020-11-22,70,0.1142191142191142,7.9953379953379935,3.9976689976689967
2020-11-23,69,0.1142191142191142,7.88111888111888,3.94055944055944
