date,masks,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-12-19,90,0.611353711790393,55.02183406113537,41.42358078602621
2020-12-20,100,0.9612676056338028,96.12676056338027,72.36971830985915
2020-12-21,56,0.9612676056338028,53.83098591549295,40.52704225352113
2020-12-22,0,0.9612676056338028,0.0,0.0
2020-12-23,0,0.9612676056338028,0.0,0.0
2020-12-24,64,0.9612676056338028,61.52112676056338,46.31661971830986
2020-12-25,64,0.9612676056338028,61.52112676056338,46.31661971830986
2020-12-26,0,0.9612676056338028,0.0,0.0
2020-12-27,56,1.1785714285714286,66.0,49.68857142857143
2020-12-28,0,1.1785714285714286,0.0,0.0
2020-12-29,0,1.1785714285714286,0.0,0.0
2020-12-30,0,1.1785714285714286,0.0,0.0
2020-12-31,0,1.1785714285714286,0.0,0.0
2021-01-01,82,1.1785714285714286,96.64285714285714,72.75826530612245
2021-01-02,58,1.1785714285714286,68.35714285714286,51.463163265306136
2021-01-03,67,0.6349206349206349,42.53968253968254,32.02630385487529
2021-01-04,80,0.6349206349206349,50.79365079365079,38.240362811791385
2021-01-05,82,0.6349206349206349,52.06349206349206,39.196371882086176
2021-01-06,52,0.6349206349206349,33.01587301587301,24.8562358276644
2021-01-07,54,0.6349206349206349,34.285714285714285,25.812244897959186
2021-01-08,51,0.6349206349206349,32.38095238095238,24.378231292517007
2021-01-09,55,0.6349206349206349,34.92063492063492,26.290249433106577
2021-01-10,0,0.8776119402985075,0.0,0.0
2021-01-11,47,0.8776119402985075,41.247761194029856,31.053671641791052
2021-01-12,46,0.8776119402985075,40.37014925373135,30.392955223880602
2021-01-13,55,0.8776119402985075,48.268656716417915,36.33940298507463
2021-01-14,0,0.8776119402985075,0.0,0.0
2021-01-15,100,0.8776119402985075,87.76119402985076,66.07164179104478
2021-01-16,87,0.8776119402985075,76.35223880597016,57.48232835820897
2021-01-17,75,0.6535269709543569,49.01452282157676,36.90093360995851
2021-01-18,51,0.6535269709543569,33.329875518672196,25.092634854771784
2021-01-19,76,0.6535269709543569,49.66804979253112,37.39294605809129
2021-01-20,60,0.6535269709543569,39.211618257261414,29.52074688796681
2021-01-21,64,0.6535269709543569,41.82572614107884,31.488796680497927
2021-01-22,91,0.6535269709543569,59.47095435684648,44.773132780082996
2021-01-23,65,0.6535269709543569,42.4792531120332,31.98080912863071
2021-01-24,61,0.7440347071583514,45.386117136659436,34.16926247288504
2021-01-25,100,0.7440347071583514,74.40347071583514,56.01518438177875
2021-01-26,87,0.7440347071583514,64.73101952277658,48.733210412147514
2021-01-27,68,0.7440347071583514,50.59436008676789,38.090325379609546
2021-01-28,78,0.7440347071583514,58.03470715835141,43.69184381778742
2021-01-29,0,0.7440347071583514,0.0,0.0
2021-01-30,67,0.7440347071583514,49.850325379609544,37.53017353579176
2021-01-31,100,0.6674057649667405,66.74057649667405,50.24611973392461
2021-02-01,0,0.6674057649667405,0.0,0.0
2021-02-02,79,0.6674057649667405,52.7250554323725,39.694434589800444
2021-02-03,97,0.6674057649667405,64.73835920177383,48.73873614190688
2021-02-04,71,0.6674057649667405,47.38580931263858,35.67474501108648
2021-02-05,53,0.6674057649667405,35.372505543237246,26.63044345898004
2021-02-06,51,0.6674057649667405,34.03769401330377,25.625521064301555
2021-02-07,66,0.7668997668997669,50.61538461538461,38.10615384615385
2021-02-08,65,0.7668997668997669,49.84848484848485,37.52878787878788
2021-02-09,74,0.7668997668997669,56.75058275058275,42.72508158508159
2021-02-10,52,0.7668997668997669,39.87878787878788,30.023030303030307
2021-02-11,78,0.7668997668997669,59.81818181818182,45.03454545454546
2021-02-12,94,0.7668997668997669,72.08857808857809,54.272400932400934
2021-02-13,0,0.7668997668997669,0.0,0.0
2021-02-14,0,0.9381443298969072,0.0,0.0
2021-02-15,81,0.9381443298969072,75.98969072164948,57.209381443298966
2021-02-16,46,0.9381443298969072,43.154639175257735,32.48927835051547
2021-02-17,0,0.9381443298969072,0.0,0.0
2021-02-18,52,0.9381443298969072,48.78350515463917,36.72701030927835
2021-02-19,44,0.9381443298969072,41.27835051546392,31.07670103092784
2021-02-20,68,0.9381443298969072,63.79381443298969,48.02762886597939
2021-02-21,100,0.6181818181818182,61.81818181818181,46.54025974025974
2021-02-22,55,0.6181818181818182,34.0,25.597142857142856
2021-02-23,0,0.6181818181818182,0.0,0.0
2021-02-24,54,0.6181818181818182,33.38181818181818,25.131740259740265
2021-02-25,61,0.6181818181818182,37.70909090909091,28.389558441558442
2021-02-26,54,0.6181818181818182,33.38181818181818,25.131740259740265
2021-02-27,61,0.6181818181818182,37.70909090909091,28.389558441558442
2021-02-28,0,1.1037344398340247,0.0,0.0
2021-03-01,52,1.1037344398340247,57.39419087136929,43.2096265560166
2021-03-02,47,1.1037344398340247,51.87551867219916,39.05485477178423
2021-03-03,46,1.1037344398340247,50.771784232365135,38.22390041493776
2021-03-04,0,1.1037344398340247,0.0,0.0
2021-03-05,44,1.1037344398340247,48.564315352697086,36.561991701244814
2021-03-06,52,1.1037344398340247,57.39419087136929,43.2096265560166
2021-03-07,70,0.6433260393873085,45.032822757111596,33.90328227571116
2021-03-08,46,0.6433260393873085,29.59299781181619,22.27929978118162
2021-03-09,81,0.6433260393873085,52.109409190371984,39.2309409190372
2021-03-10,70,0.6433260393873085,45.032822757111596,33.90328227571116
2021-03-11,61,0.6433260393873085,39.242888402625816,29.544288840262585
2021-03-12,58,0.6433260393873085,37.31291028446389,28.091291028446385
2021-03-13,71,0.6433260393873085,45.6761487964989,34.38761487964989
2021-03-14,0,1.036,0.0,0.0
2021-03-15,55,1.036,56.980000000000004,42.89780000000001
2021-03-16,49,1.036,50.764,38.21804000000001
