date,sipon,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-10-25,88,1.1442307692307692,100.69230769230768,46.40198511166252
2020-10-26,55,1.1442307692307692,62.93269230769231,29.001240694789075
2020-10-27,71,1.1442307692307692,81.24038461538461,37.4379652605459
2020-10-28,45,1.1442307692307692,51.49038461538461,23.72828784119106
2020-10-29,0,1.1442307692307692,0.0,0.0
2020-10-30,79,1.1442307692307692,90.39423076923076,41.65632754342431
2020-10-31,78,1.1442307692307692,89.25,41.12903225806451
2020-11-01,69,0.8879492600422834,61.26849894291755,28.234331310100252
2020-11-02,97,0.8879492600422834,86.13107822410149,39.69174111709746
2020-11-03,84,0.8879492600422834,74.5877378435518,34.372229420991616
2020-11-04,97,0.8879492600422834,86.13107822410149,39.69174111709746
2020-11-05,47,0.8879492600422834,41.73361522198732,19.232080747459595
2020-11-06,79,0.8879492600422834,70.14799154334038,32.32626338402782
2020-11-07,0,0.8879492600422834,0.0,0.0
2020-11-08,90,0.8983957219251337,80.85561497326204,37.26065206141107
2020-11-09,58,0.8983957219251337,52.106951871657756,24.012420217353803
2020-11-10,76,0.8983957219251337,68.27807486631016,31.46455062963602
2020-11-11,75,0.8983957219251337,67.37967914438502,31.050543384509222
2020-11-12,100,0.8983957219251337,89.83957219251337,41.40072451267896
2020-11-13,97,0.8983957219251337,87.14438502673798,40.15870277729861
2020-11-14,65,0.8983957219251337,58.39572192513369,26.91047093324133
2020-11-15,81,1.0991735537190084,89.03305785123968,41.02905891762197
2020-11-16,73,1.0991735537190084,80.2396694214876,36.976806185017324
2020-11-17,71,1.0991735537190084,78.0413223140496,35.96374300186616
2020-11-18,91,1.0991735537190084,100.02479338842976,46.09437483337776
2020-11-19,37,1.0991735537190084,40.66942148760331,18.741668888296452
2020-11-20,64,1.0991735537190084,70.34710743801654,32.41802186083711
2020-11-21,67,1.0991735537190084,73.64462809917356,33.93761663556385
2020-11-22,73,1.248062015503876,91.10852713178295,41.985496374093515
2020-11-23,63,1.248062015503876,78.62790697674419,36.23405851462865
2020-11-24,59,1.248062015503876,73.63565891472868,33.9334833708427
2020-11-25,57,1.248062015503876,71.13953488372093,32.783195798949734
2020-11-26,80,1.248062015503876,99.84496124031008,46.01150287571893
2020-11-27,84,1.248062015503876,104.83720930232558,48.31207801950487
2020-11-28,100,1.248062015503876,124.8062015503876,57.514378594648655
2020-11-29,53,1.3053278688524592,69.18237704918033,31.881279746166047
2020-11-30,85,1.3053278688524592,110.95286885245903,51.13035430988895
2020-12-01,85,1.3053278688524592,110.95286885245903,51.13035430988895
