date,cough,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2021-01-22,80,0.3512110726643598,28.096885813148784,24.52456747404844
2021-01-23,91,0.3512110726643598,31.960207612456742,27.8966955017301
2021-01-24,88,0.3261231281198003,28.69883527454243,25.049983361064893
2021-01-25,74,0.3261231281198003,24.133111480865225,21.064758735440932
2021-01-26,93,0.3261231281198003,30.32945091514143,26.473277870216304
2021-01-27,91,0.3261231281198003,29.67720465890183,25.903960066555744
2021-01-28,92,0.3261231281198003,30.00332778702163,26.188618968386024
2021-01-29,87,0.3261231281198003,28.37271214642263,24.76532445923461
2021-01-30,76,0.3261231281198003,24.785357737104825,21.6340765391015
2021-01-31,77,0.3316412859560068,25.53637901861252,22.289610829103214
2021-02-01,79,0.3316412859560068,26.199661590524535,22.86856175972927
2021-02-02,81,0.3316412859560068,26.86294416243655,23.44751269035533
2021-02-03,90,0.3316412859560068,29.84771573604061,26.052791878172588
2021-02-04,90,0.3316412859560068,29.84771573604061,26.052791878172588
2021-02-05,100,0.3316412859560068,33.16412859560068,28.94754653130288
2021-02-06,74,0.3316412859560068,24.5414551607445,21.421184433164132
2021-02-07,91,0.3368983957219251,30.657754010695182,26.75983957219251
2021-02-08,73,0.3368983957219251,24.59358288770053,21.466684491978608
2021-02-09,76,0.3368983957219251,25.604278074866308,22.348877005347592
2021-02-10,91,0.3368983957219251,30.657754010695182,26.75983957219251
2021-02-11,83,0.3368983957219251,27.96256684491978,24.40732620320855
2021-02-12,80,0.3368983957219251,26.95187165775401,23.52513368983957
2021-02-13,67,0.3368983957219251,22.572192513368982,19.702299465240642
2021-02-14,77,0.3547758284600389,27.317738791422997,23.844483430799215
2021-02-15,78,0.3547758284600389,27.672514619883035,24.154152046783622
2021-02-16,73,0.3547758284600389,25.89863547758284,22.60580896686159
2021-02-17,73,0.3547758284600389,25.89863547758284,22.60580896686159
2021-02-18,84,0.3547758284600389,29.80116959064327,26.012163742690053
2021-02-19,66,0.3547758284600389,23.415204678362567,20.438128654970754
2021-02-20,62,0.3547758284600389,21.996101364522413,19.199454191033137
2021-02-21,46,0.5048076923076923,23.221153846153847,20.26875
2021-02-22,61,0.5048076923076923,30.79326923076923,26.878125000000004
2021-02-23,65,0.5048076923076923,32.8125,28.640625000000004
2021-02-24,64,0.5048076923076923,32.30769230769231,28.199999999999996
2021-02-25,58,0.5048076923076923,29.278846153846153,25.556250000000002
2021-02-26,50,0.5048076923076923,25.240384615384613,22.03125
2021-02-27,72,0.5048076923076923,36.34615384615385,31.725
2021-02-28,59,0.4688995215311005,27.66507177033493,24.147655502392347
2021-03-01,60,0.4688995215311005,28.13397129186603,24.556937799043062
