date,headache,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2021-01-07,80,0.9631782945736436,77.05426356589149,65.92814870384264
2021-01-08,61,0.9631782945736436,58.753875968992254,50.270213386680005
2021-01-09,77,0.9631782945736436,74.16472868217055,63.45584312744853
2021-01-10,95,0.875,83.125,71.12231182795699
2021-01-11,86,0.875,75.25,64.38440860215053
2021-01-12,76,0.875,66.5,56.89784946236559
2021-01-13,66,0.875,57.75,49.41129032258064
2021-01-14,73,0.875,63.875,54.651881720430104
2021-01-15,79,0.875,69.125,59.14381720430107
2021-01-16,61,0.875,53.375,45.66801075268817
2021-01-17,76,0.8812949640287769,66.97841726618705,57.307186508857434
2021-01-18,89,0.8812949640287769,78.43525179856115,67.10973156958305
2021-01-19,73,0.8812949640287769,64.33453237410072,55.04506072561306
2021-01-20,69,0.8812949640287769,60.80935251798561,52.02889301462056
2021-01-21,75,0.8812949640287769,66.09712230215827,56.55314458110931
2021-01-22,88,0.8812949640287769,77.55395683453237,66.35568964183491
2021-01-23,86,0.8812949640287769,75.79136690647482,64.84760578633868
2021-01-24,79,0.8718861209964412,68.87900355871886,58.933340986492176
2021-01-25,71,0.8718861209964412,61.90391459074733,52.96540772203726
2021-01-26,83,0.8718861209964412,72.36654804270462,61.91730761871962
2021-01-27,77,0.8718861209964412,67.13523131672598,57.441357670378444
2021-01-28,100,0.8718861209964412,87.18861209964413,74.5991658056863
2021-01-29,73,0.8718861209964412,63.64768683274021,54.457391038150995
2021-01-30,79,0.8718861209964412,68.87900355871886,58.933340986492176
2021-01-31,73,0.8293172690763053,60.540160642570285,51.79857062659239
2021-02-01,78,0.8293172690763053,64.68674698795182,55.34641792978366
2021-02-02,76,0.8293172690763053,63.0281124497992,53.92727900850714
2021-02-03,66,0.8293172690763053,54.73493975903615,46.83158440212463
2021-02-04,56,0.8293172690763053,46.441767068273094,39.73588979574211
2021-02-05,66,0.8293172690763053,54.73493975903615,46.83158440212463
2021-02-06,83,0.8293172690763053,68.83333333333334,58.89426523297492
2021-02-07,84,0.9235181644359466,77.57552581261952,66.37414420526738
2021-02-08,77,0.9235181644359466,71.11089866156789,60.84296552149511
2021-02-09,67,0.9235181644359466,61.87571701720842,52.941281687534705
2021-02-10,66,0.9235181644359466,60.952198852772476,52.15111330413866
2021-02-11,84,0.9235181644359466,77.57552581261952,66.37414420526738
2021-02-12,68,0.9235181644359466,62.79923518164437,53.73145007093074
2021-02-13,77,0.9235181644359466,71.11089866156789,60.84296552149511
2021-02-14,77,0.8853754940711461,68.17391304347825,58.330060776063576
2021-02-15,69,0.8853754940711461,61.090909090909086,52.269794721407614
2021-02-16,67,0.8853754940711461,59.32015810276679,50.754728207743625
2021-02-17,75,0.8853754940711461,66.40316205533595,56.81499426239958
2021-02-18,77,0.8853754940711461,68.17391304347825,58.330060776063576
2021-02-19,58,0.8853754940711461,51.35177865612648,43.93692889625568
2021-02-20,83,0.8853754940711461,73.48616600790513,62.875260317055535
2021-02-21,84,1.0019607843137257,84.16470588235296,72.01189120809616
2021-02-22,72,1.0019607843137257,72.14117647058825,61.72447817836812
2021-02-23,54,1.0019607843137257,54.10588235294119,46.2933586337761
2021-02-24,67,1.0019607843137257,67.13137254901962,57.43805608264812
2021-02-25,68,1.0019607843137257,68.13333333333335,58.295340501792126
2021-02-26,88,1.0019607843137257,88.17254901960786,75.44102888467215
2021-02-27,77,1.0019607843137257,77.15098039215688,66.01090027408814
2021-02-28,88,1.0135135135135136,89.1891891891892,76.31087308506663
2021-03-01,87,1.0135135135135136,88.17567567567568,75.44370407273632
2021-03-02,69,1.0135135135135136,69.93243243243244,59.83466185079088
2021-03-03,66,1.0135135135135136,66.8918918918919,57.23315481379998
2021-03-04,71,1.0135135135135136,71.95945945945947,61.56899987545149
2021-03-05,54,1.0135135135135136,54.72972972972973,46.827126665836346
2021-03-06,83,1.0135135135135136,84.12162162162163,71.97502802341512
2021-03-07,60,1.101593625498008,66.09561752988049,56.551857087777925
2021-03-08,83,1.101593625498008,91.43227091633467,78.23006897142612
2021-03-09,68,1.101593625498008,74.90836653386455,64.09210469948164
2021-03-10,64,1.101593625498008,70.50199203187252,60.32198089362979
2021-03-11,84,1.101593625498008,92.53386454183268,79.17259992288909
2021-03-12,66,1.101593625498008,72.70517928286853,62.20704279655571
2021-03-13,77,1.101593625498008,84.82270916334663,72.57488326264834
2021-03-14,72,1.0265017667844525,73.90812720848058,63.23629317223299
2021-03-15,67,1.0265017667844525,68.77561837455832,58.84488392416126
2021-03-16,80,1.0265017667844525,82.1201413427562,70.26254796914778
