date,rashes,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-10-08,32,0.9379652605459058,30.014888337468985,19.77939646201873
2020-10-09,33,0.9379652605459058,30.95285359801489,20.397502601456814
2020-10-10,74,0.9379652605459058,69.40942928039703,45.73985431841832
2020-10-11,62,1.1216617210682491,69.54302670623144,45.82789317507417
2020-10-12,45,1.1216617210682491,50.47477744807121,33.26218053029577
2020-10-13,75,1.1216617210682491,84.12462908011868,55.43696755049295
2020-10-14,38,1.1216617210682491,42.623145400593465,28.088063558916428
2020-10-15,68,1.1216617210682491,76.27299703264094,50.26285057911362
2020-10-16,49,1.1216617210682491,54.96142433234421,36.218818799655395
2020-10-17,0,1.1216617210682491,0.0,0.0
2020-10-18,90,0.9333333333333332,83.99999999999999,55.3548387096774
2020-10-19,51,0.9333333333333332,47.599999999999994,31.367741935483867
2020-10-20,41,0.9333333333333332,38.266666666666666,25.217204301075263
2020-10-21,44,0.9333333333333332,41.06666666666666,27.062365591397846
2020-10-22,62,0.9333333333333332,57.86666666666666,38.133333333333326
2020-10-23,82,0.9333333333333332,76.53333333333333,50.434408602150526
2020-10-24,35,0.9333333333333332,32.666666666666664,21.526881720430104
2020-10-25,0,1.213622291021672,0.0,0.0
2020-10-26,49,1.213622291021672,59.46749226006193,39.18825526815141
2020-10-27,45,1.213622291021672,54.613003095975245,35.9892140217717
2020-10-28,47,1.213622291021672,57.04024767801859,37.588734644961555
2020-10-29,65,1.213622291021672,78.88544891640869,51.98442025367024
2020-10-30,56,1.213622291021672,67.96284829721364,44.78657744931589
2020-10-31,61,1.213622291021672,74.03095975232199,48.78537900729052
2020-11-01,58,0.9637681159420288,55.89855072463767,36.83637213651238
2020-11-02,75,0.9637681159420288,72.28260869565216,47.63323983169704
2020-11-03,62,0.9637681159420288,59.75362318840579,39.37681159420289
2020-11-04,57,0.9637681159420288,54.93478260869564,36.20126227208975
2020-11-05,49,0.9637681159420288,47.224637681159415,31.120383356708736
2020-11-06,62,0.9637681159420288,59.75362318840579,39.37681159420289
2020-11-07,51,0.9637681159420288,49.15217391304347,32.390603085553984
2020-11-08,70,1.0635359116022098,74.44751381215468,49.05988237390838
2020-11-09,47,1.0635359116022098,49.98618784530386,32.94020673676706
2020-11-10,28,1.0635359116022098,29.779005524861876,19.623952949563357
2020-11-11,48,1.0635359116022098,51.049723756906076,33.641062199251465
2020-11-12,51,1.0635359116022098,54.2403314917127,35.74362858670468
2020-11-13,64,1.0635359116022098,68.06629834254143,44.854749599001956
2020-11-14,54,1.0635359116022098,57.43093922651933,37.846194974157896
2020-11-15,100,0.903660886319846,90.3660886319846,59.550003107713344
2020-11-16,70,0.903660886319846,63.25626204238922,41.68500217539935
2020-11-17,80,0.903660886319846,72.29287090558768,47.64000248617068
2020-11-18,69,0.903660886319846,62.352601156069376,41.08950214432221
2020-11-19,54,0.903660886319846,48.79768786127168,32.15700167816521
2020-11-20,100,0.903660886319846,90.3660886319846,59.550003107713344
2020-11-21,46,0.903660886319846,41.56840077071291,27.393001429548136
2020-11-22,60,1.109289617486339,66.55737704918033,43.86039132734003
2020-11-23,56,1.109289617486339,62.12021857923498,40.9363652388507
2020-11-24,34,1.109289617486339,37.715846994535525,24.854221752159354
2020-11-25,42,1.109289617486339,46.590163934426236,30.702273929138023
2020-11-26,55,1.109289617486339,61.01092896174864,40.20535871672836
2020-11-27,54,1.109289617486339,59.9016393442623,39.47435219460603
2020-11-28,65,1.109289617486339,72.10382513661203,47.5154239379517
2020-11-29,0,1.1389830508474574,0.0,0.0
2020-11-30,59,1.1389830508474574,67.19999999999999,44.283870967741926
2020-12-01,54,1.1389830508474574,61.5050847457627,40.531000546746846
2020-12-02,52,1.1389830508474574,59.22711864406779,39.02985237834882
2020-12-03,32,1.1389830508474574,36.44745762711864,24.018370694368503
2020-12-04,37,1.1389830508474574,42.142372881355925,27.771241115363583
2020-12-05,61,1.1389830508474574,69.4779661016949,45.78501913613995
2020-12-06,48,1.1440443213296398,54.91412742382271,36.18765079081404
2020-12-07,55,1.1440443213296398,62.92243767313019,41.46501653114109
2020-12-08,49,1.1440443213296398,56.05817174515235,36.94156018228934
2020-12-09,58,1.1440443213296398,66.35457063711911,43.726744705566965
2020-12-10,40,1.1440443213296398,45.76177285318559,30.156375659011697
2020-12-11,64,1.1440443213296398,73.21883656509695,48.250201054418724
2020-12-12,47,1.1440443213296398,53.770083102493075,35.43374139933875
2020-12-13,75,0.9560185185185184,71.70138888888887,47.2502240143369
2020-12-14,68,0.9560185185185184,65.00925925925925,42.84020310633213
2020-12-15,53,0.9560185185185184,50.668981481481474,33.390158303464744
2020-12-16,50,0.9560185185185184,47.80092592592592,31.50014934289127
2020-12-17,58,0.9560185185185184,55.44907407407407,36.540173237753876
2020-12-18,53,0.9560185185185184,50.668981481481474,33.390158303464744
2020-12-19,75,0.9560185185185184,71.70138888888887,47.2502240143369
2020-12-20,0,0.9950124688279302,0.0,0.0
2020-12-21,71,0.9950124688279302,70.64588528678304,46.554661732764856
2020-12-22,76,0.9950124688279302,75.62094763092269,49.83315903788914
2020-12-23,42,0.9950124688279302,41.790523690773064,27.539377363044
2020-12-24,80,0.9950124688279302,79.6009975062344,52.45595688198856
